,Auto_Kappa,Auto_F1,IF_Kappa,IF_F1,OCSVM_Kappa,OCSVM_F1,Random_F1,Random_Kappa
0,0.933427856312698,0.9526915749023154,0.933427856312698,0.9526915749023154,0.933427856312698,0.9526915749023154,0.9526915749023154,0.9334278563126981
1,0.9254859141005404,0.9471689629700998,0.9254859141005404,0.9471689629700998,0.9254859141005404,0.9471689629700998,0.9433161953727506,0.9250226858956172
2,0.9303967324846224,0.950706255405016,0.9255338897780804,0.947250352518908,0.9303967324846224,0.950706255405016,0.9479768786127168,0.9271877779021703
3,0.9310666977906668,0.9511073965733388,0.9303571928879278,0.9506121268596768,0.9310666977906668,0.9511073965733388,0.9512414769072433,0.9248897148791968
4,0.929011142034945,0.9496643217371752,0.9340822470101772,0.9532355589862344,0.929011142034945,0.9496643217371752,0.9507597614925948,0.9280565208261315
5,0.9285753765506776,0.9493410478945676,0.9210842601999852,0.9440210925693708,0.9285753765506776,0.9493410478945676,0.9479561060129628,0.9232149882691606
6,0.9311496129322688,0.9511622673054048,0.9266772896337444,0.9480436177036564,0.9311496129322688,0.9511622673054048,0.9480556889102256,0.9249976935478449
7,0.9311154345087684,0.9511897889808224,0.9272149823677656,0.9484218629715166,0.9311154345087684,0.9511897889808224,0.9453987141349198,0.9233391783145269
8,0.9374637072030412,0.9557170759821972,0.9273471787885637,0.9484906872190108,0.9270123779258694,0.9482442895235648,0.9538049542512832,0.9242218750940046
9,0.9216252616910786,0.944403357021126,0.924543290780027,0.9464819517212562,0.9231017015607372,0.9454638943342868,0.9424582255024124,0.9196873490088766
10,0.9322805115989712,0.9519863827600604,0.9329594373751658,0.952536405824932,0.9322805115989712,0.9519863827600604,0.9459986571602136,0.9243138053962812
11,0.9290016808741745,0.9496758456897104,0.9314604850605678,0.9513795099363304,0.9318868427817965,0.9517143957878516,0.9469207648525932,0.9258487415054125
12,0.9406289570192288,0.9579584387307484,0.927460555923034,0.9485365069154068,0.942199716522039,0.9590647021140296,0.9443878201044718,0.9236651387409551
13,0.937531671307937,0.9556150940960004,0.9289568225366872,0.9495749613601236,0.937044909341878,0.9552758954501452,0.952054575152932,0.9234690239314511
14,0.9427360288849204,0.9594412763503556,0.9288168292622092,0.949427142165564,0.9413553238944652,0.9584283008571154,0.9518002695590784,0.9199716104311263
15,0.9362309290451946,0.9548610000319908,0.9293267429583336,0.9498179005382408,0.942872791949498,0.9595386833253244,0.9531778984350048,0.9217103612661091
16,0.9419638311483768,0.9588926980872128,0.9236350884579116,0.945813758929146,0.9379901201951236,0.9560816221930358,0.9469896549508452,0.9252588430391545
17,0.9270869443119084,0.9482658773566696,0.9216664954712124,0.9444996633428452,0.9381855697626704,0.9561583954744152,0.9512375204648328,0.9226832185843283
18,0.933063824348818,0.9524791391475242,0.9223063871027,0.944910218110565,0.9357431782501352,0.9544285897930326,0.9497532525796322,0.9221531959426691
19,0.9365151172020796,0.9549305756902162,0.9227599446848036,0.945209003215434,0.9392020752280948,0.9569123167249513,0.946353999357533,0.935477860890809
20,0.9399054246866742,0.9573770491803276,0.921672153528028,0.9444605056053452,0.9398207080671866,0.957296862429606,0.9466208182022688,0.921198527223029
21,0.93672827739266,0.9551211984826078,0.9224760009861828,0.9450245798926838,0.9388255031870568,0.9566611103987692,0.9469757870027976,0.9199691368842798
