PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC,PRES_ADJUSTED (decibar),PRES_ADJUSTED_QC,PRES_ADJUSTED_ERROR (decibar),PRES_ADJUSTED_ERROR_QC,TEMP_ADJUSTED (degree_Celsius),TEMP_ADJUSTED_QC,TEMP_ADJUSTED_ERROR (degree_Celsius),TEMP_ADJUSTED_ERROR_QC,PSAL_ADJUSTED (psu),PSAL_ADJUSTED_QC,PSAL_ADJUSTED_ERROR (psu),PSAL_ADJUSTED_ERROR_QC
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,437.6,1,34.714,1,8.091,1,437.6,1,2.4,0,8.091,1,0.002,0,34.714,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,462.8,1,34.685,1,7.787,1,462.8,1,2.4,0,7.787,1,0.002,0,34.685,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,487.9,1,34.663,1,7.544,1,487.9,1,2.4,0,7.544,1,0.002,0,34.663,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,512.6,1,34.64,1,7.292,1,512.6,1,2.4,0,7.292,1,0.002,0,34.64,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,537.5,1,34.615,1,7.011,1,537.5,1,2.4,0,7.011,1,0.002,0,34.615,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,562.9,1,34.585,1,6.683,1,562.9,1,2.4,0,6.683,1,0.002,0,34.585,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,587.9,1,34.567,1,6.467,1,587.9,1,2.4,0,6.467,1,0.002,0,34.567,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,612.7,1,34.544,1,6.18,1,612.7,1,2.4,0,6.18,1,0.002,0,34.544,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,637.8,1,34.527,1,5.943,1,637.8,1,2.4,0,5.943,1,0.002,0,34.527,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,663.0,1,34.5,1,5.608,1,663.0,1,2.4,0,5.608,1,0.002,0,34.5,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,687.9,1,34.485,1,5.367,1,687.9,1,2.4,0,5.367,1,0.002,0,34.485,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,713.4,1,34.474,1,5.173,1,713.4,1,2.4,0,5.173,1,0.002,0,34.474,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,737.7,1,34.47,1,5.032,1,737.7,1,2.4,0,5.032,1,0.002,0,34.47,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,763.1,1,34.466,1,4.902,1,763.1,1,2.4,0,4.902,1,0.002,0,34.466,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,788.2,1,34.459,1,4.756,1,788.2,1,2.4,0,4.756,1,0.002,0,34.459,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,813.0,1,34.454,1,4.62,1,813.0,1,2.4,0,4.62,1,0.002,0,34.454,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,837.7,1,34.463,1,4.562,1,837.7,1,2.4,0,4.562,1,0.002,0,34.463,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,862.7,1,34.471,1,4.467,1,862.7,1,2.4,0,4.467,1,0.002,0,34.471,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,887.7,1,34.474,1,4.368,1,887.7,1,2.4,0,4.368,1,0.002,0,34.474,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,913.8,1,34.485,1,4.27,1,913.8,1,2.4,0,4.27,1,0.002,0,34.485,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,937.6,1,34.505,1,4.249,1,937.6,1,2.4,0,4.249,1,0.002,0,34.505,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,962.7,1,34.523,1,4.238,1,962.7,1,2.4,0,4.238,1,0.002,0,34.523,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,987.9,1,34.546,1,4.243,1,987.9,1,2.4,0,4.243,1,0.002,0,34.546,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1012.6,1,34.572,1,4.239,1,1012.6,1,2.4,0,4.239,1,0.002,0,34.572,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1037.3,1,34.603,1,4.258,1,1037.3,1,2.4,0,4.258,1,0.002,0,34.603,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1062.4,1,34.625,1,4.253,1,1062.4,1,2.4,0,4.253,1,0.002,0,34.625,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1087.4,1,34.632,1,4.179,1,1087.4,1,2.4,0,4.179,1,0.002,0,34.632,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1113.1,1,34.655,1,4.201,1,1113.1,1,2.4,0,4.201,1,0.002,0,34.655,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1137.8,1,34.679,1,4.229,1,1137.8,1,2.4,0,4.229,1,0.002,0,34.679,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1163.0,1,34.71,1,4.285,1,1163.0,1,2.4,0,4.285,1,0.002,0,34.71,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1187.8,1,34.737,1,4.334,1,1187.8,1,2.4,0,4.334,1,0.002,0,34.737,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1212.8,1,34.763,1,4.389,1,1212.8,1,2.4,0,4.389,1,0.002,0,34.763,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1237.8,1,34.781,1,4.413,1,1237.8,1,2.4,0,4.413,1,0.002,0,34.781,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1262.8,1,34.788,1,4.354,1,1262.8,1,2.4,0,4.354,1,0.002,0,34.788,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1288.1,1,34.814,1,4.416,1,1288.1,1,2.4,0,4.416,1,0.002,0,34.814,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1313.1,1,34.831,1,4.42,1,1313.1,1,2.4,0,4.42,1,0.002,0,34.831,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1338.5,1,34.852,1,4.416,1,1338.5,1,2.4,0,4.416,1,0.002,0,34.852,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1362.9,1,34.867,1,4.381,1,1362.9,1,2.4,0,4.381,1,0.002,0,34.867,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1387.9,1,34.881,1,4.366,1,1387.9,1,2.4,0,4.366,1,0.002,0,34.881,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1412.9,1,34.896,1,4.353,1,1412.9,1,2.4,0,4.353,1,0.002,0,34.896,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1438.0,1,34.907,1,4.347,1,1438.0,1,2.4,0,4.347,1,0.002,0,34.907,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1462.6,1,34.918,1,4.358,1,1462.6,1,2.4,0,4.358,1,0.002,0,34.918,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1487.7,1,34.935,1,4.378,1,1487.7,1,2.4,0,4.378,1,0.002,0,34.935,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1512.8,1,34.938,1,4.336,1,1512.8,1,2.4,0,4.336,1,0.002,0,34.938,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1538.6,1,34.94,1,4.297,1,1538.6,1,2.4,0,4.297,1,0.002,0,34.94,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1562.8,1,34.944,1,4.275,1,1562.8,1,2.4,0,4.275,1,0.002,0,34.944,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1587.9,1,34.945,1,4.227,1,1587.9,1,2.4,0,4.227,1,0.002,0,34.945,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1613.0,1,34.955,1,4.23,1,1613.0,1,2.4,0,4.23,1,0.002,0,34.955,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1637.9,1,34.957,1,4.196,1,1637.9,1,2.4,0,4.196,1,0.002,0,34.957,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1662.6,1,34.961,1,4.164,1,1662.6,1,2.4,0,4.164,1,0.002,0,34.961,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1687.5,1,34.962,1,4.128,1,1687.5,1,2.4,0,4.128,1,0.002,0,34.962,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1712.8,1,34.964,1,4.094,1,1712.8,1,2.4,0,4.094,1,0.002,0,34.964,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1737.9,1,34.964,1,4.051,1,1737.9,1,2.4,0,4.051,1,0.002,0,34.964,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1762.9,1,34.964,1,4.025,1,1762.9,1,2.4,0,4.025,1,0.002,0,34.964,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1787.8,1,34.955,1,3.939,1,1787.8,1,2.4,0,3.939,1,0.002,0,34.955,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1812.7,1,34.953,1,3.874,1,1812.7,1,2.4,0,3.874,1,0.002,0,34.953,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1838.0,1,34.952,1,3.809,1,1838.0,1,2.4,0,3.809,1,0.002,0,34.952,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1863.7,1,34.953,1,3.758,1,1863.7,1,2.4,0,3.758,1,0.002,0,34.953,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1887.5,1,34.954,1,3.719,1,1887.5,1,2.4,0,3.719,1,0.002,0,34.954,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1912.7,1,34.951,1,3.667,1,1912.7,1,2.4,0,3.667,1,0.002,0,34.951,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1937.7,1,34.95,1,3.604,1,1937.7,1,2.4,0,3.604,1,0.002,0,34.95,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1962.4,1,34.948,1,3.555,1,1962.4,1,2.4,0,3.555,1,0.002,0,34.948,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1987.8,1,34.947,1,3.511,1,1987.8,1,2.4,0,3.511,1,0.002,0,34.947,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,2003.8,1,34.947,1,3.493,1,2003.8,1,2.4,0,3.493,1,0.002,0,34.947,1,0.01,0
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,0.1,1,35.938,3,29.219,3,,,,,,,,,,,,
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,0.7,1,35.931,3,29.226,3,,,,,,,,,,,,
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,1.8,1,35.932,3,29.227,1,,,,,,,,,,,,
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,3.0,1,35.93,3,29.235,1,,,,,,,,,,,,
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,4.3,1,35.931,3,29.241,1,,,,,,,,,,,,
7900520,2019-05-15T05:45:20Z,1,-7.08598,-29.06622,1,5.2,1,35.932,3,29.241,1,,,,,,,,,,,,
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,6.4,1,35.985,1,29.099,1,6.4,1,2.4,0,29.099,1,0.002,0,35.985,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,7.5,1,35.985,1,29.102,1,7.5,1,2.4,0,29.102,1,0.002,0,35.985,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,8.7,1,35.986,1,29.101,1,8.7,1,2.4,0,29.101,1,0.002,0,35.986,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,9.9,1,35.985,1,29.102,1,9.9,1,2.4,0,29.102,1,0.002,0,35.985,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,15.4,1,35.985,1,29.101,1,15.4,1,2.4,0,29.101,1,0.002,0,35.985,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,25.1,1,35.986,1,29.103,1,25.1,1,2.4,0,29.103,1,0.002,0,35.986,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,35.4,1,35.986,1,29.106,1,35.4,1,2.4,0,29.106,1,0.002,0,35.986,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,45.1,1,35.986,1,29.108,1,45.1,1,2.4,0,29.108,1,0.002,0,35.986,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,55.4,1,35.986,1,29.109,1,55.4,1,2.4,0,29.109,1,0.002,0,35.986,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,65.4,1,35.989,1,29.113,1,65.4,1,2.4,0,29.113,1,0.002,0,35.989,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,75.5,1,36.045,1,29.054,1,75.5,1,2.4,0,29.054,1,0.002,0,36.045,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,85.7,1,36.545,1,27.512,1,85.7,1,2.4,0,27.512,1,0.002,0,36.545,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,95.3,1,36.738,1,25.825,1,95.3,1,2.4,0,25.825,1,0.002,0,36.738,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,105.2,1,36.801,1,24.807,1,105.2,1,2.4,0,24.807,1,0.002,0,36.801,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,115.6,1,36.693,1,23.383,1,115.6,1,2.4,0,23.383,1,0.002,0,36.693,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,124.8,1,36.526,1,22.029,1,124.8,1,2.4,0,22.029,1,0.002,0,36.526,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,135.2,1,36.204,1,19.844,1,135.2,1,2.4,0,19.844,1,0.002,0,36.204,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,146.1,1,35.904,1,17.863,1,146.1,1,2.4,0,17.863,1,0.002,0,35.904,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,155.4,1,35.759,1,16.683,1,155.4,1,2.4,0,16.683,1,0.002,0,35.759,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,165.4,1,35.64,1,15.659,1,165.4,1,2.4,0,15.659,1,0.002,0,35.64,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,175.5,1,35.541,1,14.886,1,175.5,1,2.4,0,14.886,1,0.002,0,35.541,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,185.4,1,35.428,1,14.028,1,185.4,1,2.4,0,14.028,1,0.002,0,35.428,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,195.4,1,35.301,1,13.037,1,195.4,1,2.4,0,13.037,1,0.002,0,35.301,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,213.2,1,35.167,1,12.004,1,213.2,1,2.4,0,12.004,1,0.002,0,35.167,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,237.7,1,35.027,1,10.933,1,237.7,1,2.4,0,10.933,1,0.002,0,35.027,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,262.8,1,34.935,1,10.25,1,262.8,1,2.4,0,10.25,1,0.002,0,34.935,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,287.9,1,34.872,1,9.767,1,287.9,1,2.4,0,9.767,1,0.002,0,34.872,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,313.0,1,34.83,1,9.393,1,313.0,1,2.4,0,9.393,1,0.002,0,34.83,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,338.0,1,34.805,1,9.087,1,338.0,1,2.4,0,9.087,1,0.002,0,34.805,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,363.1,1,34.799,1,8.952,1,363.1,1,2.4,0,8.952,1,0.002,0,34.799,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,388.3,1,34.769,1,8.649,1,388.3,1,2.4,0,8.649,1,0.002,0,34.769,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,412.9,1,34.749,1,8.434,1,412.9,1,2.4,0,8.434,1,0.002,0,34.749,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,438.0,1,34.721,1,8.148,1,438.0,1,2.4,0,8.148,1,0.002,0,34.721,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,463.5,1,34.685,1,7.776,1,463.5,1,2.4,0,7.776,1,0.002,0,34.685,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,487.5,1,34.649,1,7.396,1,487.5,1,2.4,0,7.396,1,0.002,0,34.649,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,512.6,1,34.62,1,7.085,1,512.6,1,2.4,0,7.085,1,0.002,0,34.62,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,537.6,1,34.598,1,6.842,1,537.6,1,2.4,0,6.842,1,0.002,0,34.598,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,562.8,1,34.583,1,6.687,1,562.8,1,2.4,0,6.687,1,0.002,0,34.583,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,588.1,1,34.565,1,6.466,1,588.1,1,2.4,0,6.466,1,0.002,0,34.565,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,613.0,1,34.558,1,6.363,1,613.0,1,2.4,0,6.363,1,0.002,0,34.558,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,637.9,1,34.549,1,6.205,1,637.9,1,2.4,0,6.205,1,0.002,0,34.549,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,662.7,1,34.533,1,5.991,1,662.7,1,2.4,0,5.991,1,0.002,0,34.533,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,687.9,1,34.509,1,5.663,1,687.9,1,2.4,0,5.663,1,0.002,0,34.509,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,713.6,1,34.499,1,5.439,1,713.6,1,2.4,0,5.439,1,0.002,0,34.499,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,737.7,1,34.488,1,5.252,1,737.7,1,2.4,0,5.252,1,0.002,0,34.488,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,762.9,1,34.476,1,5.05,1,762.9,1,2.4,0,5.05,1,0.002,0,34.476,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,787.7,1,34.471,1,4.894,1,787.7,1,2.4,0,4.894,1,0.002,0,34.471,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,812.7,1,34.469,1,4.777,1,812.7,1,2.4,0,4.777,1,0.002,0,34.469,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,837.8,1,34.47,1,4.636,1,837.8,1,2.4,0,4.636,1,0.002,0,34.47,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,863.2,1,34.473,1,4.494,1,863.2,1,2.4,0,4.494,1,0.002,0,34.473,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,888.0,1,34.477,1,4.383,1,888.0,1,2.4,0,4.383,1,0.002,0,34.477,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,912.6,1,34.487,1,4.351,1,912.6,1,2.4,0,4.351,1,0.002,0,34.487,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,938.3,1,34.492,1,4.28,1,938.3,1,2.4,0,4.28,1,0.002,0,34.492,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,962.8,1,34.506,1,4.257,1,962.8,1,2.4,0,4.257,1,0.002,0,34.506,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,987.8,1,34.528,1,4.234,1,987.8,1,2.4,0,4.234,1,0.002,0,34.528,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1013.0,1,34.547,1,4.237,1,1013.0,1,2.4,0,4.237,1,0.002,0,34.547,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1038.0,1,34.568,1,4.246,1,1038.0,1,2.4,0,4.246,1,0.002,0,34.568,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1063.0,1,34.582,1,4.254,1,1063.0,1,2.4,0,4.254,1,0.002,0,34.582,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1088.1,1,34.606,1,4.25,1,1088.1,1,2.4,0,4.25,1,0.002,0,34.606,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1112.8,1,34.625,1,4.249,1,1112.8,1,2.4,0,4.249,1,0.002,0,34.625,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1137.7,1,34.639,1,4.233,1,1137.7,1,2.4,0,4.233,1,0.002,0,34.639,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1163.0,1,34.656,1,4.182,1,1163.0,1,2.4,0,4.182,1,0.002,0,34.656,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1187.8,1,34.675,1,4.194,1,1187.8,1,2.4,0,4.194,1,0.002,0,34.675,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1212.5,1,34.706,1,4.265,1,1212.5,1,2.4,0,4.265,1,0.002,0,34.706,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1237.6,1,34.734,1,4.31,1,1237.6,1,2.4,0,4.31,1,0.002,0,34.734,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1262.6,1,34.772,1,4.361,1,1262.6,1,2.4,0,4.361,1,0.002,0,34.772,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1287.8,1,34.811,1,4.437,1,1287.8,1,2.4,0,4.437,1,0.002,0,34.811,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1312.8,1,34.828,1,4.426,1,1312.8,1,2.4,0,4.426,1,0.002,0,34.828,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1337.9,1,34.854,1,4.467,1,1337.9,1,2.4,0,4.467,1,0.002,0,34.854,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1362.8,1,34.877,1,4.511,1,1362.8,1,2.4,0,4.511,1,0.002,0,34.877,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1388.9,1,34.885,1,4.466,1,1388.9,1,2.4,0,4.466,1,0.002,0,34.885,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1412.9,1,34.894,1,4.44,1,1412.9,1,2.4,0,4.44,1,0.002,0,34.894,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1437.6,1,34.894,1,4.382,1,1437.6,1,2.4,0,4.382,1,0.002,0,34.894,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1462.8,1,34.909,1,4.374,1,1462.8,1,2.4,0,4.374,1,0.002,0,34.909,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1488.0,1,34.918,1,4.343,1,1488.0,1,2.4,0,4.343,1,0.002,0,34.918,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1513.1,1,34.932,1,4.336,1,1513.1,1,2.4,0,4.336,1,0.002,0,34.932,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1538.2,1,34.944,1,4.328,1,1538.2,1,2.4,0,4.328,1,0.002,0,34.944,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1562.9,1,34.952,1,4.31,1,1562.9,1,2.4,0,4.31,1,0.002,0,34.952,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1587.5,1,34.956,1,4.298,1,1587.5,1,2.4,0,4.298,1,0.002,0,34.956,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1612.6,1,34.957,1,4.264,1,1612.6,1,2.4,0,4.264,1,0.002,0,34.957,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1638.1,1,34.958,1,4.229,1,1638.1,1,2.4,0,4.229,1,0.002,0,34.958,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1663.0,1,34.959,1,4.194,1,1663.0,1,2.4,0,4.194,1,0.002,0,34.959,1,0.01,0
7900520,2019-05-25T05:43:20Z,1,-7.21232,-28.78063,1,1687.6,1,34.961,1,4.155,1,1687.6,1,2.4,0,4.155,1,0.002,0,34.961,1,0.01,0
